CustomerID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,rf_score,segment
16863,30,2,30.0,4,3,2,432.0,43,Potential Loyalists
16866,140,3,140.0,2,4,4,244.0,24,At Risk
16869,22,4,22.0,4,4,2,442.0,44,Loyal Customers
16871,21,6,21.0,4,5,2,452.0,45,Loyal Customers
16872,76,3,76.0,2,4,4,244.0,24,At Risk
16873,4,6,4.0,5,5,1,551.0,55,Top Customers
16875,66,5,66.0,3,4,3,343.0,34,Loyal Customers
16877,11,6,11.0,5,5,1,551.0,55,Top Customers
16878,83,1,83.0,2,2,4,224.0,22,Lapsed Customers
16880,30,7,30.0,4,5,2,452.0,45,Loyal Customers
16881,66,1,66.0,3,2,3,323.0,32,Less Frequent
16882,66,3,66.0,3,4,3,343.0,34,Loyal Customers
16883,186,2,186.0,1,3,5,135.0,13,At Risk
16884,37,2,37.0,3,3,3,333.0,33,Need Attention
16885,14,3,14.0,4,4,2,442.0,44,Loyal Customers
16887,34,1,34.0,3,2,3,323.0,32,Less Frequent
16889,194,3,194.0,1,4,5,145.0,14,At Risk
16891,1,5,1.0,5,4,1,541.0,54,Top Customers
16892,0,5,0.0,5,4,1,541.0,54,Top Customers
16893,366,1,366.0,1,2,5,125.0,12,Lapsed Customers
16895,64,1,64.0,3,2,3,323.0,32,Less Frequent
16897,298,2,298.0,1,3,5,135.0,13,At Risk
16898,25,3,25.0,4,4,2,442.0,44,Loyal Customers
16899,7,6,7.0,5,5,1,551.0,55,Top Customers
16900,16,3,16.0,4,4,2,442.0,44,Loyal Customers
16902,115,1,115.0,2,2,4,224.0,22,Lapsed Customers
16903,28,1,28.0,4,2,2,422.0,42,Potential Loyalists
16904,3,16,3.0,5,5,1,551.0,55,Top Customers
16905,4,7,4.0,5,5,1,551.0,55,Top Customers
16906,81,4,81.0,2,4,4,244.0,24,At Risk
16907,28,5,28.0,4,4,2,442.0,44,Loyal Customers
16909,71,1,71.0,3,2,3,323.0,32,Less Frequent
16910,3,8,3.0,5,5,1,551.0,55,Top Customers
16912,28,11,28.0,4,5,2,452.0,45,Loyal Customers
16913,289,1,289.0,1,2,5,125.0,12,Lapsed Customers
16914,35,1,35.0,3,2,3,323.0,32,Less Frequent
16915,8,6,8.0,5,5,1,551.0,55,Top Customers
16916,23,2,23.0,4,3,2,432.0,43,Potential Loyalists
16917,276,1,276.0,1,2,5,125.0,12,Lapsed Customers
16918,49,6,49.0,3,5,3,353.0,35,Loyal Customers
16919,155,11,155.0,2,5,4,254.0,25,Churned Customers
16921,60,1,60.0,3,2,3,323.0,32,Less Frequent
16923,11,19,11.0,5,5,1,551.0,55,Top Customers
16924,20,3,20.0,4,4,2,442.0,44,Loyal Customers
16926,370,1,370.0,1,2,5,125.0,12,Lapsed Customers
16927,115,3,115.0,2,4,4,244.0,24,At Risk
16928,79,17,79.0,2,5,4,254.0,25,Churned Customers
16929,3,7,3.0,5,5,1,551.0,55,Top Customers
16930,25,3,25.0,4,4,2,442.0,44,Loyal Customers
16931,4,21,4.0,5,5,1,551.0,55,Top Customers
16932,52,1,52.0,3,2,3,323.0,32,Less Frequent
16933,0,2,0.0,5,3,1,531.0,53,Potential Loyalists
16934,54,2,54.0,3,3,3,333.0,33,Need Attention
16936,25,1,25.0,4,2,2,422.0,42,Potential Loyalists
16938,8,4,8.0,5,4,1,541.0,54,Top Customers
16940,51,3,51.0,3,4,3,343.0,34,Loyal Customers
16942,12,9,12.0,5,5,1,551.0,55,Top Customers
16943,211,3,211.0,1,4,5,145.0,14,At Risk
16945,21,19,21.0,4,5,2,452.0,45,Loyal Customers
16947,235,1,235.0,1,2,5,125.0,12,Lapsed Customers
16948,138,3,138.0,2,4,4,244.0,24,At Risk
16949,3,6,3.0,5,5,1,551.0,55,Top Customers
16950,56,3,56.0,3,4,3,343.0,34,Loyal Customers
16951,134,3,134.0,2,4,4,244.0,24,At Risk
16952,108,2,108.0,2,3,4,234.0,23,At Risk
16953,29,1,29.0,4,2,2,422.0,42,Potential Loyalists
16954,0,9,0.0,5,5,1,551.0,55,Top Customers
16955,184,4,184.0,1,4,5,145.0,14,At Risk
16956,17,1,17.0,4,2,2,422.0,42,Potential Loyalists
16957,238,2,238.0,1,3,5,135.0,13,At Risk
16959,86,1,86.0,2,2,4,224.0,22,Lapsed Customers
16960,38,3,38.0,3,4,3,343.0,34,Loyal Customers
16961,115,1,115.0,2,2,4,224.0,22,Lapsed Customers
16963,186,1,186.0,1,2,5,125.0,12,Lapsed Customers
16965,226,1,226.0,1,2,5,125.0,12,Lapsed Customers
16966,7,7,7.0,5,5,1,551.0,55,Top Customers
16967,188,1,188.0,1,2,5,125.0,12,Lapsed Customers
16968,3,2,3.0,5,3,1,531.0,53,Potential Loyalists
16969,38,3,38.0,3,4,3,343.0,34,Loyal Customers
16971,37,1,37.0,3,2,3,323.0,32,Less Frequent
16976,266,1,266.0,1,2,5,125.0,12,Lapsed Customers
16978,77,1,77.0,2,2,4,224.0,22,Lapsed Customers
16979,3,6,3.0,5,5,1,551.0,55,Top Customers
16980,254,2,254.0,1,3,5,135.0,13,At Risk
16982,60,1,60.0,3,2,3,323.0,32,Less Frequent
16983,12,7,12.0,5,5,1,551.0,55,Top Customers
16984,87,2,87.0,2,3,4,234.0,23,At Risk
16985,16,10,16.0,4,5,2,452.0,45,Loyal Customers
16986,29,2,29.0,4,3,2,432.0,43,Potential Loyalists
16987,2,7,2.0,5,5,1,551.0,55,Top Customers
16988,4,1,4.0,5,2,1,521.0,52,Potential Loyalists
16989,6,6,6.0,5,5,1,551.0,55,Top Customers
16990,218,1,218.0,1,2,5,125.0,12,Lapsed Customers
16992,10,5,10.0,5,4,1,541.0,54,Top Customers
16996,29,6,29.0,4,5,2,452.0,45,Loyal Customers
16997,287,3,287.0,1,4,5,145.0,14,At Risk
16998,149,4,149.0,2,4,4,244.0,24,At Risk
16999,22,2,22.0,4,3,2,432.0,43,Potential Loyalists
17001,0,11,0.0,5,5,1,551.0,55,Top Customers
17002,85,3,85.0,2,4,4,244.0,24,At Risk
17004,45,2,45.0,3,3,3,333.0,33,Need Attention
17006,4,4,4.0,5,4,1,541.0,54,Top Customers
17007,50,6,50.0,3,5,3,353.0,35,Loyal Customers
17010,17,1,17.0,4,2,2,422.0,42,Potential Loyalists
17011,29,1,29.0,4,2,2,422.0,42,Potential Loyalists
17014,7,3,7.0,5,4,1,541.0,54,Top Customers
17015,28,3,28.0,4,4,2,442.0,44,Loyal Customers
17017,2,20,2.0,5,5,1,551.0,55,Top Customers
17018,40,2,40.0,3,3,3,333.0,33,Need Attention
17019,10,4,10.0,5,4,1,541.0,54,Top Customers
17022,30,1,30.0,4,2,2,422.0,42,Potential Loyalists
17024,44,3,44.0,3,4,3,343.0,34,Loyal Customers
17025,60,3,60.0,3,4,3,343.0,34,Loyal Customers
17026,184,2,184.0,1,3,5,135.0,13,At Risk
17027,78,6,78.0,2,5,4,254.0,25,Churned Customers
17029,110,2,110.0,2,3,4,234.0,23,At Risk
17030,63,1,63.0,3,2,3,323.0,32,Less Frequent
17031,11,2,11.0,5,3,1,531.0,53,Potential Loyalists
17033,85,3,85.0,2,4,4,244.0,24,At Risk
17034,15,3,15.0,4,4,2,442.0,44,Loyal Customers
17035,245,2,245.0,1,3,5,135.0,13,At Risk
17037,87,1,87.0,2,2,4,224.0,22,Lapsed Customers
17038,29,1,29.0,4,2,2,422.0,42,Potential Loyalists
17040,137,1,137.0,2,2,4,224.0,22,Lapsed Customers
17041,26,3,26.0,4,4,2,442.0,44,Loyal Customers
17042,2,5,2.0,5,4,1,541.0,54,Top Customers
17043,31,4,31.0,4,4,2,442.0,44,Loyal Customers
17044,24,1,24.0,4,2,2,422.0,42,Potential Loyalists
17045,112,3,112.0,2,4,4,244.0,24,At Risk
17046,156,1,156.0,2,2,4,224.0,22,Lapsed Customers
17047,84,3,84.0,2,4,4,244.0,24,At Risk
17048,117,3,117.0,2,4,4,244.0,24,At Risk
17049,2,9,2.0,5,5,1,551.0,55,Top Customers
17050,95,6,95.0,2,5,4,254.0,25,Churned Customers
17051,193,1,193.0,1,2,5,125.0,12,Lapsed Customers
17052,27,1,27.0,4,2,2,422.0,42,Potential Loyalists
17053,130,1,130.0,2,2,4,224.0,22,Lapsed Customers
17054,27,5,27.0,4,4,2,442.0,44,Loyal Customers
17058,81,3,81.0,2,4,4,244.0,24,At Risk
17059,29,5,29.0,4,4,2,442.0,44,Loyal Customers
17060,265,1,265.0,1,2,5,125.0,12,Lapsed Customers
17061,73,11,73.0,2,5,4,254.0,25,Churned Customers
17062,313,4,313.0,1,4,5,145.0,14,At Risk
17063,20,7,20.0,4,5,2,452.0,45,Loyal Customers
17064,58,3,58.0,3,4,3,343.0,34,Loyal Customers
17068,11,21,11.0,5,5,1,551.0,55,Top Customers
17069,27,9,27.0,4,5,2,452.0,45,Loyal Customers
17070,113,1,113.0,2,2,4,224.0,22,Lapsed Customers
17071,27,9,27.0,4,5,2,452.0,45,Loyal Customers
17073,17,4,17.0,4,4,2,442.0,44,Loyal Customers
17075,17,4,17.0,4,4,2,442.0,44,Loyal Customers
17076,35,3,35.0,3,4,3,343.0,34,Loyal Customers
17078,35,2,35.0,3,3,3,333.0,33,Need Attention
17079,77,1,77.0,2,2,4,224.0,22,Lapsed Customers
17080,21,2,21.0,4,3,2,432.0,43,Potential Loyalists
17081,24,2,24.0,4,3,2,432.0,43,Potential Loyalists
17082,32,2,32.0,4,3,2,432.0,43,Potential Loyalists
17083,108,3,108.0,2,4,4,244.0,24,At Risk
17084,34,2,34.0,3,3,3,333.0,33,Need Attention
17085,122,5,122.0,2,4,4,244.0,24,At Risk
17086,6,6,6.0,5,5,1,551.0,55,Top Customers
17088,27,4,27.0,4,4,2,442.0,44,Loyal Customers
17090,3,7,3.0,5,5,1,551.0,55,Top Customers
17091,2,9,2.0,5,5,1,551.0,55,Top Customers
17092,49,4,49.0,3,4,3,343.0,34,Loyal Customers
17094,321,1,321.0,1,2,5,125.0,12,Lapsed Customers
17095,22,3,22.0,4,4,2,442.0,44,Loyal Customers
17096,14,4,14.0,4,4,2,442.0,44,Loyal Customers
17097,1,8,1.0,5,5,1,551.0,55,Top Customers
17100,17,2,17.0,4,3,2,432.0,43,Potential Loyalists
17101,9,4,9.0,5,4,1,541.0,54,Top Customers
17102,261,1,261.0,1,2,5,125.0,12,Lapsed Customers
17105,158,2,158.0,2,3,4,234.0,23,At Risk
17107,32,6,32.0,4,5,2,452.0,45,Loyal Customers
17109,28,6,28.0,4,5,2,452.0,45,Loyal Customers
17110,164,1,164.0,2,2,4,224.0,22,Lapsed Customers
17111,46,1,46.0,3,2,3,323.0,32,Less Frequent
17114,5,8,5.0,5,5,1,551.0,55,Top Customers
17115,7,3,7.0,5,4,1,541.0,54,Top Customers
17117,287,1,287.0,1,2,5,125.0,12,Lapsed Customers
17118,317,1,317.0,1,2,5,125.0,12,Lapsed Customers
17119,2,2,2.0,5,3,1,531.0,53,Potential Loyalists
17120,232,1,232.0,1,2,5,125.0,12,Lapsed Customers
17122,118,1,118.0,2,2,4,224.0,22,Lapsed Customers
17123,161,1,161.0,2,2,4,224.0,22,Lapsed Customers
17124,184,1,184.0,1,2,5,125.0,12,Lapsed Customers
17125,49,1,49.0,3,2,3,323.0,32,Less Frequent
17126,151,5,151.0,2,4,4,244.0,24,At Risk
17128,334,1,334.0,1,2,5,125.0,12,Lapsed Customers
17131,4,5,4.0,5,4,1,541.0,54,Top Customers
17133,15,7,15.0,4,5,2,452.0,45,Loyal Customers
17134,106,2,106.0,2,3,4,234.0,23,At Risk
17135,15,7,15.0,4,5,2,452.0,45,Loyal Customers
17138,275,1,275.0,1,2,5,125.0,12,Lapsed Customers
17139,15,12,15.0,4,5,2,452.0,45,Loyal Customers
17140,246,1,246.0,1,2,5,125.0,12,Lapsed Customers
17142,238,1,238.0,1,2,5,125.0,12,Lapsed Customers
17144,0,2,0.0,5,3,1,531.0,53,Potential Loyalists
17146,105,3,105.0,2,4,4,244.0,24,At Risk
17147,22,4,22.0,4,4,2,442.0,44,Loyal Customers
17148,51,1,51.0,3,2,3,323.0,32,Less Frequent
17152,194,3,194.0,1,4,5,145.0,14,At Risk
17153,23,1,23.0,4,2,2,422.0,42,Potential Loyalists
17154,74,1,74.0,2,2,4,224.0,22,Lapsed Customers
17155,17,2,17.0,4,3,2,432.0,43,Potential Loyalists
17157,7,2,7.0,5,3,1,531.0,53,Potential Loyalists
17158,31,3,31.0,4,4,2,442.0,44,Loyal Customers
17159,21,3,21.0,4,4,2,442.0,44,Loyal Customers
17160,30,6,30.0,4,5,2,452.0,45,Loyal Customers
17162,28,10,28.0,4,5,2,452.0,45,Loyal Customers
17163,21,2,21.0,4,3,2,432.0,43,Potential Loyalists
17164,32,7,32.0,4,5,2,452.0,45,Loyal Customers
17165,283,1,283.0,1,2,5,125.0,12,Lapsed Customers
17166,38,2,38.0,3,3,3,333.0,33,Need Attention
17169,57,2,57.0,3,3,3,333.0,33,Need Attention
17171,288,1,288.0,1,2,5,125.0,12,Lapsed Customers
17172,78,1,78.0,2,2,4,224.0,22,Lapsed Customers
17173,4,8,4.0,5,5,1,551.0,55,Top Customers
17174,217,1,217.0,1,2,5,125.0,12,Lapsed Customers
17175,43,4,43.0,3,4,3,343.0,34,Loyal Customers
17176,201,1,201.0,1,2,5,125.0,12,Lapsed Customers
17179,177,3,177.0,2,4,4,244.0,24,At Risk
17180,55,4,55.0,3,4,3,343.0,34,Loyal Customers
17181,56,2,56.0,3,3,3,333.0,33,Need Attention
17183,7,6,7.0,5,5,1,551.0,55,Top Customers
17186,46,2,46.0,3,3,3,333.0,33,Need Attention
17187,226,1,226.0,1,2,5,125.0,12,Lapsed Customers
17188,10,7,10.0,5,5,1,551.0,55,Top Customers
17189,105,2,105.0,2,3,4,234.0,23,At Risk
17190,58,2,58.0,3,3,3,333.0,33,Need Attention
17191,27,7,27.0,4,5,2,452.0,45,Loyal Customers
17193,35,7,35.0,3,5,3,353.0,35,Loyal Customers
17194,273,2,273.0,1,3,5,135.0,13,At Risk
17197,29,1,29.0,4,2,2,422.0,42,Potential Loyalists
17198,23,3,23.0,4,4,2,442.0,44,Loyal Customers
17201,53,1,53.0,3,2,3,323.0,32,Less Frequent
17203,35,6,35.0,3,5,3,353.0,35,Loyal Customers
17204,174,4,174.0,2,4,4,244.0,24,At Risk
17205,53,1,53.0,3,2,3,323.0,32,Less Frequent
17206,52,1,52.0,3,2,3,323.0,32,Less Frequent
17211,26,8,26.0,4,5,2,452.0,45,Loyal Customers
17212,252,1,252.0,1,2,5,125.0,12,Lapsed Customers
17213,39,7,39.0,3,5,3,353.0,35,Loyal Customers
17214,59,6,59.0,3,5,3,353.0,35,Loyal Customers
17217,233,1,233.0,1,2,5,125.0,12,Lapsed Customers
17218,3,10,3.0,5,5,1,551.0,55,Top Customers
17219,31,1,31.0,4,2,2,422.0,42,Potential Loyalists
17220,23,14,23.0,4,5,2,452.0,45,Loyal Customers
17221,6,2,6.0,5,3,1,531.0,53,Potential Loyalists
17222,64,1,64.0,3,2,3,323.0,32,Less Frequent
17223,309,2,309.0,1,3,5,135.0,13,At Risk
17226,308,1,308.0,1,2,5,125.0,12,Lapsed Customers
17227,18,6,18.0,4,5,2,452.0,45,Loyal Customers
17228,15,8,15.0,4,5,2,452.0,45,Loyal Customers
17229,95,2,95.0,2,3,4,234.0,23,At Risk
17230,263,8,263.0,1,5,5,155.0,15,Churned Customers
17231,11,10,11.0,5,5,1,551.0,55,Top Customers
17232,2,2,2.0,5,3,1,531.0,53,Potential Loyalists
17233,34,1,34.0,3,2,3,323.0,32,Less Frequent
17234,182,1,182.0,1,2,5,125.0,12,Lapsed Customers
17235,24,2,24.0,4,3,2,432.0,43,Potential Loyalists
17236,12,6,12.0,5,5,1,551.0,55,Top Customers
17237,10,2,10.0,5,3,1,531.0,53,Potential Loyalists
17238,2,17,2.0,5,5,1,551.0,55,Top Customers
17239,312,1,312.0,1,2,5,125.0,12,Lapsed Customers
17242,107,2,107.0,2,3,4,234.0,23,At Risk
17243,0,26,0.0,5,5,1,551.0,55,Top Customers
17244,52,1,52.0,3,2,3,323.0,32,Less Frequent
17245,204,1,204.0,1,2,5,125.0,12,Lapsed Customers
17247,14,1,14.0,4,2,2,422.0,42,Potential Loyalists
17248,119,1,119.0,2,2,4,224.0,22,Lapsed Customers
17250,3,2,3.0,5,3,1,531.0,53,Potential Loyalists
17251,362,1,362.0,1,2,5,125.0,12,Lapsed Customers
17252,116,2,116.0,2,3,4,234.0,23,At Risk
17253,17,1,17.0,4,2,2,422.0,42,Potential Loyalists
17254,4,2,4.0,5,3,1,531.0,53,Potential Loyalists
17255,40,2,40.0,3,3,3,333.0,33,Need Attention
17256,106,2,106.0,2,3,4,234.0,23,At Risk
17259,147,2,147.0,2,3,4,234.0,23,At Risk
17262,51,5,51.0,3,4,3,343.0,34,Loyal Customers
17263,207,1,207.0,1,2,5,125.0,12,Lapsed Customers
17265,138,2,138.0,2,3,4,234.0,23,At Risk
17266,1,3,1.0,5,4,1,541.0,54,Top Customers
17267,126,2,126.0,2,3,4,234.0,23,At Risk
17268,107,4,107.0,2,4,4,244.0,24,At Risk
17272,41,4,41.0,3,4,3,343.0,34,Loyal Customers
17274,34,1,34.0,3,2,3,323.0,32,Less Frequent
17277,227,2,227.0,1,3,5,135.0,13,At Risk
17278,240,1,240.0,1,2,5,125.0,12,Lapsed Customers
17279,57,1,57.0,3,2,3,323.0,32,Less Frequent
17282,129,3,129.0,2,4,4,244.0,24,At Risk
17284,59,6,59.0,3,5,3,353.0,35,Loyal Customers
17286,21,1,21.0,4,2,2,422.0,42,Potential Loyalists
17287,25,7,25.0,4,5,2,452.0,45,Loyal Customers
17288,8,7,8.0,5,5,1,551.0,55,Top Customers
17289,31,3,31.0,4,4,2,442.0,44,Loyal Customers
17290,3,2,3.0,5,3,1,531.0,53,Potential Loyalists
17291,307,1,307.0,1,2,5,125.0,12,Lapsed Customers
17293,7,9,7.0,5,5,1,551.0,55,Top Customers
17295,28,3,28.0,4,4,2,442.0,44,Loyal Customers
17297,16,1,16.0,4,2,2,422.0,42,Potential Loyalists
17298,100,2,100.0,2,3,4,234.0,23,At Risk
17299,11,4,11.0,5,4,1,541.0,54,Top Customers
17301,20,1,20.0,4,2,2,422.0,42,Potential Loyalists
17302,14,5,14.0,4,4,2,442.0,44,Loyal Customers
17303,360,1,360.0,1,2,5,125.0,12,Lapsed Customers
17306,10,19,10.0,5,5,1,551.0,55,Top Customers
17309,94,1,94.0,2,2,4,224.0,22,Lapsed Customers
17311,77,2,77.0,2,3,4,234.0,23,At Risk
17312,138,3,138.0,2,4,4,244.0,24,At Risk
17313,30,1,30.0,4,2,2,422.0,42,Potential Loyalists
17314,24,8,24.0,4,5,2,452.0,45,Loyal Customers
17315,1,38,1.0,5,5,1,551.0,55,Top Customers
17317,45,3,45.0,3,4,3,343.0,34,Loyal Customers
17320,99,3,99.0,2,4,4,244.0,24,At Risk
17321,7,2,7.0,5,3,1,531.0,53,Potential Loyalists
17323,14,7,14.0,4,5,2,452.0,45,Loyal Customers
17324,17,4,17.0,4,4,2,442.0,44,Loyal Customers
17325,279,1,279.0,1,2,5,125.0,12,Lapsed Customers
17329,13,2,13.0,4,3,2,432.0,43,Potential Loyalists
17330,22,2,22.0,4,3,2,432.0,43,Potential Loyalists
17331,123,1,123.0,2,2,4,224.0,22,Lapsed Customers
17333,85,1,85.0,2,2,4,224.0,22,Lapsed Customers
17334,301,2,301.0,1,3,5,135.0,13,At Risk
17337,150,4,150.0,2,4,4,244.0,24,At Risk
17338,16,8,16.0,4,5,2,452.0,45,Loyal Customers
17339,93,2,93.0,2,3,4,234.0,23,At Risk
17340,29,11,29.0,4,5,2,452.0,45,Loyal Customers
17341,156,3,156.0,2,4,4,244.0,24,At Risk
17343,354,1,354.0,1,2,5,125.0,12,Lapsed Customers
17344,45,1,45.0,3,2,3,323.0,32,Less Frequent
17345,14,4,14.0,4,4,2,442.0,44,Loyal Customers
17346,3,15,3.0,5,5,1,551.0,55,Top Customers
17347,85,1,85.0,2,2,4,224.0,22,Lapsed Customers
17348,14,5,14.0,4,4,2,442.0,44,Loyal Customers
17349,178,1,178.0,2,2,4,224.0,22,Lapsed Customers
17350,7,4,7.0,5,4,1,541.0,54,Top Customers
17351,35,3,35.0,3,4,3,343.0,34,Loyal Customers
17353,128,2,128.0,2,3,4,234.0,23,At Risk
17354,50,1,50.0,3,2,3,323.0,32,Less Frequent
17356,311,1,311.0,1,2,5,125.0,12,Lapsed Customers
17357,23,2,23.0,4,3,2,432.0,43,Potential Loyalists
17358,302,2,302.0,1,3,5,135.0,13,At Risk
17359,10,1,10.0,5,2,1,521.0,52,Potential Loyalists
17360,16,3,16.0,4,4,2,442.0,44,Loyal Customers
17361,48,3,48.0,3,4,3,343.0,34,Loyal Customers
17362,238,2,238.0,1,3,5,135.0,13,At Risk
17364,0,11,0.0,5,5,1,551.0,55,Top Customers
17365,12,8,12.0,5,5,1,551.0,55,Top Customers
17367,237,1,237.0,1,2,5,125.0,12,Lapsed Customers
17368,22,8,22.0,4,5,2,452.0,45,Loyal Customers
17370,72,4,72.0,2,4,4,244.0,24,At Risk
17371,16,3,16.0,4,4,2,442.0,44,Loyal Customers
17372,40,8,40.0,3,5,3,353.0,35,Loyal Customers
17373,39,4,39.0,3,4,3,343.0,34,Loyal Customers
17374,218,2,218.0,1,3,5,135.0,13,At Risk
17375,198,3,198.0,1,4,5,145.0,14,At Risk
17376,70,2,70.0,3,3,3,333.0,33,Need Attention
17377,23,20,23.0,4,5,2,452.0,45,Loyal Customers
17379,10,1,10.0,5,2,1,521.0,52,Potential Loyalists
17381,8,29,8.0,5,5,1,551.0,55,Top Customers
17382,64,1,64.0,3,2,3,323.0,32,Less Frequent
17383,3,1,3.0,5,2,1,521.0,52,Potential Loyalists
17384,18,2,18.0,4,3,2,432.0,43,Potential Loyalists
17385,14,1,14.0,4,2,2,422.0,42,Potential Loyalists
17386,7,6,7.0,5,5,1,551.0,55,Top Customers
17387,19,2,19.0,4,3,2,432.0,43,Potential Loyalists
17388,77,4,77.0,2,4,4,244.0,24,At Risk
17389,0,34,0.0,5,5,1,551.0,55,Top Customers
17391,163,2,163.0,2,3,4,234.0,23,At Risk
17392,306,2,306.0,1,3,5,135.0,13,At Risk
17394,218,1,218.0,1,2,5,125.0,12,Lapsed Customers
17396,38,8,38.0,3,5,3,353.0,35,Loyal Customers
17397,21,2,21.0,4,3,2,432.0,43,Potential Loyalists
17398,114,3,114.0,2,4,4,244.0,24,At Risk
17400,125,5,125.0,2,4,4,244.0,24,At Risk
17402,4,13,4.0,5,5,1,551.0,55,Top Customers
17403,35,1,35.0,3,2,3,323.0,32,Less Frequent
17404,3,15,3.0,5,5,1,551.0,55,Top Customers
17405,0,3,0.0,5,4,1,541.0,54,Top Customers
17406,332,3,332.0,1,4,5,145.0,14,At Risk
17408,162,1,162.0,2,2,4,224.0,22,Lapsed Customers
17409,184,2,184.0,1,3,5,135.0,13,At Risk
17410,15,5,15.0,4,4,2,442.0,44,Loyal Customers
17411,11,3,11.0,5,4,1,541.0,54,Top Customers
17412,2,7,2.0,5,5,1,551.0,55,Top Customers
17414,43,2,43.0,3,3,3,333.0,33,Need Attention
17415,79,1,79.0,2,2,4,224.0,22,Lapsed Customers
17416,29,7,29.0,4,5,2,452.0,45,Loyal Customers
17418,41,2,41.0,3,3,3,333.0,33,Need Attention
17419,10,12,10.0,5,5,1,551.0,55,Top Customers
17420,49,3,49.0,3,4,3,343.0,34,Loyal Customers
17422,15,6,15.0,4,5,2,452.0,45,Loyal Customers
17423,45,2,45.0,3,3,3,333.0,33,Need Attention
17425,18,2,18.0,4,3,2,432.0,43,Potential Loyalists
17426,7,6,7.0,5,5,1,551.0,55,Top Customers
17427,71,1,71.0,3,2,3,323.0,32,Less Frequent
17428,0,28,0.0,5,5,1,551.0,55,Top Customers
17429,127,3,127.0,2,4,4,244.0,24,At Risk
17430,32,2,32.0,4,3,2,432.0,43,Potential Loyalists
17431,312,1,312.0,1,2,5,125.0,12,Lapsed Customers
17432,17,2,17.0,4,3,2,432.0,43,Potential Loyalists
17433,87,1,87.0,2,2,4,224.0,22,Lapsed Customers
17434,1,7,1.0,5,5,1,551.0,55,Top Customers
17436,1,2,1.0,5,3,1,531.0,53,Potential Loyalists
17438,253,1,253.0,1,2,5,125.0,12,Lapsed Customers
17440,156,3,156.0,2,4,4,244.0,24,At Risk
17442,36,6,36.0,3,5,3,353.0,35,Loyal Customers
17443,219,1,219.0,1,2,5,125.0,12,Lapsed Customers
17444,147,3,147.0,2,4,4,244.0,24,At Risk
17446,176,2,176.0,2,3,4,234.0,23,At Risk
17447,39,2,39.0,3,3,3,333.0,33,Need Attention
17449,1,7,1.0,5,5,1,551.0,55,Top Customers
17450,7,46,7.0,5,5,1,551.0,55,Top Customers
17451,0,7,0.0,5,5,1,551.0,55,Top Customers
17453,17,2,17.0,4,3,2,432.0,43,Potential Loyalists
17454,191,4,191.0,1,4,5,145.0,14,At Risk
17455,203,1,203.0,1,2,5,125.0,12,Lapsed Customers
17456,364,1,364.0,1,2,5,125.0,12,Lapsed Customers
17457,126,5,126.0,2,4,4,244.0,24,At Risk
17458,14,1,14.0,4,2,2,422.0,42,Potential Loyalists
17459,42,2,42.0,3,3,3,333.0,33,Need Attention
17460,93,6,93.0,2,5,4,254.0,25,Churned Customers
17461,22,3,22.0,4,4,2,442.0,44,Loyal Customers
17462,59,2,59.0,3,3,3,333.0,33,Need Attention
17463,15,5,15.0,4,4,2,442.0,44,Loyal Customers
17464,157,1,157.0,2,2,4,224.0,22,Lapsed Customers
17466,9,2,9.0,5,3,1,531.0,53,Potential Loyalists
17468,9,2,9.0,5,3,1,531.0,53,Potential Loyalists
17469,15,5,15.0,4,4,2,442.0,44,Loyal Customers
17470,44,5,44.0,3,4,3,343.0,34,Loyal Customers
17472,190,3,190.0,1,4,5,145.0,14,At Risk
17475,78,1,78.0,2,2,4,224.0,22,Lapsed Customers
17480,77,1,77.0,2,2,4,224.0,22,Lapsed Customers
17481,3,4,3.0,5,4,1,541.0,54,Top Customers
17483,64,3,64.0,3,4,3,343.0,34,Loyal Customers
17486,260,1,260.0,1,2,5,125.0,12,Lapsed Customers
17489,58,2,58.0,3,3,3,333.0,33,Need Attention
17490,0,7,0.0,5,5,1,551.0,55,Top Customers
17491,0,10,0.0,5,5,1,551.0,55,Top Customers
17492,247,1,247.0,1,2,5,125.0,12,Lapsed Customers
17495,7,2,7.0,5,3,1,531.0,53,Potential Loyalists
17496,358,1,358.0,1,2,5,125.0,12,Lapsed Customers
17498,75,1,75.0,2,2,4,224.0,22,Lapsed Customers
17499,289,1,289.0,1,2,5,125.0,12,Lapsed Customers
17500,16,3,16.0,4,4,2,442.0,44,Loyal Customers
17501,220,2,220.0,1,3,5,135.0,13,At Risk
17502,8,4,8.0,5,4,1,541.0,54,Top Customers
17503,2,2,2.0,5,3,1,531.0,53,Potential Loyalists
17504,205,9,205.0,1,5,5,155.0,15,Churned Customers
17505,161,2,161.0,2,3,4,234.0,23,At Risk
17506,75,1,75.0,2,2,4,224.0,22,Lapsed Customers
17507,261,2,261.0,1,3,5,135.0,13,At Risk
17508,280,1,280.0,1,2,5,125.0,12,Lapsed Customers
17509,57,8,57.0,3,5,3,353.0,35,Loyal Customers
17510,24,1,24.0,4,2,2,422.0,42,Potential Loyalists
17511,2,31,2.0,5,5,1,551.0,55,Top Customers
17512,28,10,28.0,4,5,2,452.0,45,Loyal Customers
17513,71,1,71.0,3,2,3,323.0,32,Less Frequent
17514,127,1,127.0,2,2,4,224.0,22,Lapsed Customers
